employee_id,age,gender,education_level,department,job_level,years_at_company,years_in_role,monthly_salary,training_hours_per_year,num_projects_completed,overtime_hours_per_month,absenteeism_days,certifications_earned,manager_rating,peer_rating,work_life_balance_score,job_satisfaction_score,last_promotion_years_ago,performance_score,salary_per_year_experience,productivity_index,training_to_experience_ratio,avg_rating,loyalty_score,engagement_score
2736,25,Female,Bachelor's,Engineering,Senior,0,0,9083,87,24,5,1,2,4,4,2,8,0,3,9083000000.0,24000000.0,87.0,4.0,0.0,0.5
2737,59,Female,Bachelor's,Engineering,Senior,1,0,8767,44,14,2,1,0,5,4,3,2,0,2,8766.99,14.0,22.0,4.5,0.017,0.25
2738,40,Male,Master's,Product,Manager,1,1,11638,35,13,20,2,7,4,4,8,1,1,3,11637.99,13.0,17.5,4.0,0.025,0.45
2739,27,Male,Bachelor's,Engineering,Lead,4,4,9079,86,8,4,6,7,5,3,7,5,4,2,2269.75,2.0,17.2,4.0,0.148,0.6
2740,55,Male,Master's,HR,Mid,2,2,4347,117,15,1,2,2,3,5,6,10,0,3,2173.5,7.5,39.0,4.0,0.036,0.8
2741,39,Male,High School,Operations,Junior,0,0,2777,71,12,1,7,6,4,1,5,9,0,2,2777000000.0,12000000.0,71.0,2.5,0.0,0.7
2742,34,Male,Master's,Sales,Senior,5,4,7394,63,3,5,17,4,4,3,5,5,2,2,1478.8,0.6,10.5,3.5,0.147,0.5
2743,44,Male,Master's,Sales,Mid,3,0,5080,53,21,12,0,1,3,3,1,2,2,1,1693.33,7.0,13.25,3.0,0.068,0.15
2744,40,Female,High School,Finance,Mid,1,0,4894,67,23,0,0,7,4,1,6,10,1,3,4894.0,23.0,33.5,2.5,0.025,0.8
2745,32,Female,Master's,HR,Senior,3,1,5958,49,5,0,0,5,4,3,9,4,3,3,1986.0,1.667,12.25,3.5,0.094,0.65
2746,22,Male,Bachelor's,Engineering,Lead,6,6,9533,102,6,10,1,7,5,4,8,8,5,3,1588.83,1.0,14.571,4.5,0.273,0.8
2747,45,Male,Master's,Engineering,Mid,1,0,5386,106,2,12,0,7,3,5,10,7,0,3,5385.99,2.0,53.0,4.0,0.022,0.85
2748,28,Female,Bachelor's,Marketing,Senior,1,0,6510,30,8,1,8,0,4,5,1,5,1,1,6509.99,8.0,15.0,4.5,0.036,0.3
2749,46,Male,Bachelor's,Marketing,Mid,2,2,4465,28,5,2,0,3,3,4,6,4,0,1,2232.5,2.5,9.333,3.5,0.043,0.5
2750,42,Female,Master's,Finance,Senior,6,1,7403,58,22,5,1,7,4,3,3,5,5,1,1233.83,3.667,8.286,3.5,0.143,0.4
2751,36,Male,Bachelor's,Engineering,Junior,9,9,3206,35,17,2,0,2,4,4,6,7,0,2,356.22,1.889,3.5,4.0,0.25,0.65
2752,22,Male,High School,Finance,Lead,2,0,8762,76,26,10,10,4,4,4,9,5,2,3,4381.0,13.0,25.333,4.0,0.091,0.7
2753,33,Male,Master's,HR,Junior,1,1,2735,104,2,0,4,2,3,3,6,8,0,2,2735.0,2.0,52.0,3.0,0.03,0.7
2754,28,Male,Bachelor's,Sales,Senior,11,5,6927,72,11,0,9,3,3,4,8,7,9,2,629.73,1.0,6.0,3.5,0.393,0.75
2755,36,Female,Bachelor's,Engineering,Junior,35,15,3193,118,4,1,14,4,3,3,6,7,15,1,91.23,0.114,3.278,3.0,0.972,0.65
2756,42,Female,High School,Operations,Mid,5,0,3855,84,11,1,2,3,2,3,6,9,3,3,771.0,2.2,14.0,2.5,0.119,0.75
2757,40,Female,Bachelor's,Product,Mid,23,10,4514,114,9,0,1,4,4,4,7,8,8,3,196.26,0.391,4.75,4.0,0.575,0.75
2758,50,Male,PhD,HR,Mid,5,2,4711,66,6,0,0,1,5,4,10,8,4,3,942.2,1.2,11.0,4.5,0.1,0.9
2759,46,Female,Bachelor's,Engineering,Junior,6,1,3430,88,24,7,1,5,1,4,4,6,5,1,571.67,4.0,12.571,2.5,0.13,0.5
2760,54,Female,Bachelor's,Product,Mid,2,2,4362,88,2,0,4,4,2,3,8,7,2,2,2181.0,1.0,29.333,2.5,0.037,0.75
2761,53,Female,Master's,Operations,Senior,2,0,6726,75,26,12,0,3,4,4,4,8,2,3,3363.0,13.0,25.0,4.0,0.038,0.6
2762,56,Male,Master's,Marketing,Senior,0,0,7167,92,15,2,0,0,4,5,7,5,0,3,7167000000.0,15000000.0,92.0,4.5,0.0,0.6
2763,59,Male,Bachelor's,Finance,Junior,8,3,3037,10,5,5,3,7,3,5,1,10,2,1,379.62,0.625,1.111,4.0,0.136,0.55
2764,47,Female,Bachelor's,Marketing,Senior,13,10,7611,115,28,1,4,5,3,3,9,2,2,2,585.46,2.154,8.214,3.0,0.277,0.55
2765,32,Female,Master's,Sales,Junior,4,0,2809,10,12,1,4,7,3,3,10,7,1,3,702.25,3.0,2.0,3.0,0.125,0.85
2766,56,Male,Master's,Marketing,Mid,2,0,3755,112,13,4,1,6,3,4,9,10,1,3,1877.5,6.5,37.333,3.5,0.036,0.95
2767,29,Male,Bachelor's,Engineering,Mid,0,0,5614,25,17,4,6,1,3,3,7,3,0,2,5614000000.0,17000000.0,25.0,3.0,0.0,0.5
2768,35,Male,High School,Operations,Senior,1,0,6403,52,4,7,3,2,3,1,8,10,0,1,6402.99,4.0,26.0,2.0,0.029,0.9
2769,31,Female,Bachelor's,Marketing,Mid,1,1,4111,13,10,7,0,1,4,3,2,8,1,2,4111.0,10.0,6.5,3.5,0.032,0.5
2770,23,Male,Bachelor's,Engineering,Manager,4,2,13172,63,1,5,6,1,4,4,10,6,4,2,3293.0,0.25,12.6,4.0,0.174,0.8
2771,30,Female,Bachelor's,Sales,Mid,14,13,3818,79,11,2,12,2,2,4,10,4,3,1,272.71,0.786,5.267,3.0,0.467,0.7
2772,24,Female,Master's,Product,Junior,0,0,3434,119,16,11,0,4,4,3,7,2,0,3,3434000000.0,16000000.0,119.0,3.5,0.0,0.45
2773,42,Female,High School,Operations,Mid,0,0,3800,9,11,4,1,7,4,3,1,7,0,1,3800000000.0,11000000.0,9.0,3.5,0.0,0.4
2774,47,Female,Master's,Marketing,Lead,4,4,7493,30,9,23,2,1,5,4,3,1,2,1,1873.25,2.25,6.0,4.5,0.085,0.2
2775,29,Male,Bachelor's,Finance,Senior,1,0,7414,94,2,8,0,7,3,3,6,7,0,3,7413.99,2.0,47.0,3.0,0.034,0.65
2776,23,Female,Master's,Finance,Senior,10,5,7824,35,7,0,8,5,4,4,5,10,1,3,782.4,0.7,3.182,4.0,0.435,0.75
2777,27,Male,Master's,Operations,Lead,1,1,8046,9,19,1,1,7,4,1,5,10,0,2,8045.99,19.0,4.5,2.5,0.037,0.75
2778,49,Female,High School,Finance,Lead,1,1,8794,25,18,4,6,1,3,3,9,7,0,2,8793.99,18.0,12.5,3.0,0.02,0.8
2779,50,Female,Bachelor's,Marketing,Senior,1,1,6230,19,29,6,4,0,5,3,6,10,0,3,6229.99,29.0,9.5,4.0,0.02,0.8
2780,47,Male,Bachelor's,Marketing,Junior,0,0,2327,43,20,3,3,5,4,4,3,3,0,1,2327000000.0,20000000.0,43.0,4.0,0.0,0.3
2781,46,Female,Master's,Operations,Lead,4,4,7738,61,7,7,0,0,4,4,2,4,3,2,1934.5,1.75,12.2,4.0,0.087,0.3
2782,33,Non-binary,Master's,Marketing,Junior,0,0,2907,72,23,1,0,5,2,3,9,4,0,2,2907000000.0,23000000.0,72.0,2.5,0.0,0.65
2783,26,Male,Bachelor's,Product,Senior,2,1,7809,78,9,1,0,3,3,1,10,4,0,1,3904.5,4.5,26.0,2.0,0.077,0.7
2784,55,Female,Bachelor's,Engineering,Senior,3,0,8823,8,12,0,1,2,4,3,4,9,3,1,2941.0,4.0,2.0,3.5,0.055,0.65
2785,58,Female,Bachelor's,Sales,Senior,0,0,7875,70,29,4,1,5,3,4,5,6,0,3,7875000000.0,29000000.0,70.0,3.5,0.0,0.55
2786,36,Female,Master's,Product,Mid,0,0,4902,89,3,5,7,5,4,2,9,10,0,2,4902000000.0,3000000.0,89.0,3.0,0.0,0.95
2787,57,Male,Bachelor's,Product,Senior,3,3,7666,23,23,1,1,4,3,2,5,9,2,1,2555.33,7.667,5.75,2.5,0.053,0.7
2788,36,Male,Bachelor's,Finance,Manager,5,2,13996,11,22,4,5,7,4,4,7,4,5,1,2799.2,4.4,1.833,4.0,0.139,0.55
2789,44,Male,Bachelor's,Engineering,Junior,14,5,3719,59,26,0,2,4,4,4,2,7,11,3,265.64,1.857,3.933,4.0,0.318,0.45
2790,27,Female,High School,Operations,Mid,0,0,3469,83,16,0,6,7,1,3,2,10,0,1,3469000000.0,16000000.0,83.0,2.0,0.0,0.6
2791,42,Male,Master's,Support,Senior,0,0,5842,119,7,6,14,3,4,3,4,9,0,2,5842000000.0,7000000.0,119.0,3.5,0.0,0.65
2792,44,Female,High School,Finance,Manager,0,0,11500,77,23,2,1,4,3,5,8,10,0,3,11500000000.0,23000000.0,77.0,4.0,0.0,0.9
2793,37,Male,Bachelor's,Engineering,Junior,2,2,3518,85,26,5,7,6,3,5,2,3,0,2,1759.0,13.0,28.333,4.0,0.054,0.25
2794,36,Female,Bachelor's,Marketing,Junior,4,1,2429,15,5,8,3,7,2,3,10,3,1,1,607.25,1.25,3.0,2.5,0.111,0.65
2795,46,Male,Bachelor's,Operations,Junior,9,6,2290,28,25,9,6,6,3,4,7,6,6,3,254.44,2.778,2.8,3.5,0.196,0.65
2796,57,Male,Bachelor's,Support,Junior,5,0,2097,31,23,0,4,4,3,4,1,8,1,1,419.4,4.6,5.167,3.5,0.088,0.45
2797,32,Male,PhD,Operations,Lead,1,0,7463,82,7,3,2,6,5,5,9,1,0,2,7462.99,7.0,41.0,5.0,0.031,0.5
2798,36,Male,Master's,Support,Senior,3,0,6083,118,28,6,1,7,3,3,10,4,1,3,2027.67,9.333,29.5,3.0,0.083,0.7
2799,25,Female,Bachelor's,Support,Senior,12,3,4960,34,19,7,0,0,1,4,6,8,0,2,413.33,1.583,2.615,2.5,0.48,0.7
2800,42,Female,Bachelor's,Finance,Mid,1,1,4688,42,17,7,3,6,2,4,1,6,0,1,4688.0,17.0,21.0,3.0,0.024,0.35
2801,34,Female,Master's,Marketing,Senior,3,2,5388,95,16,1,18,4,2,3,10,2,2,2,1796.0,5.333,23.75,2.5,0.088,0.6
2802,43,Non-binary,Bachelor's,Finance,Junior,15,9,3302,118,21,1,5,4,4,4,6,8,5,3,220.13,1.4,7.375,4.0,0.349,0.7
2803,40,Female,Bachelor's,Support,Mid,6,6,4226,52,24,4,1,6,3,3,5,1,6,1,704.33,4.0,7.429,3.0,0.15,0.3
2804,55,Female,Master's,Support,Mid,6,5,3627,19,21,6,7,7,4,2,5,1,3,1,604.5,3.5,2.714,3.0,0.109,0.3
2805,35,Female,Master's,HR,Junior,1,0,2425,114,26,1,5,3,3,3,5,7,0,2,2425.0,26.0,57.0,3.0,0.029,0.6
2806,25,Female,PhD,Engineering,Mid,2,1,5662,103,19,0,1,3,5,5,4,10,2,3,2831.0,9.5,34.333,5.0,0.08,0.7
2807,48,Male,Master's,HR,Mid,0,0,4781,83,25,6,0,7,3,4,7,3,0,3,4781000000.0,25000000.0,83.0,3.5,0.0,0.5
2808,50,Female,Master's,Engineering,Junior,4,1,3382,7,18,1,0,1,4,4,9,8,2,2,845.5,4.5,1.4,4.0,0.08,0.85
2809,49,Male,High School,Sales,Junior,0,0,2558,98,19,0,8,4,4,4,4,9,0,2,2558000000.0,19000000.0,98.0,4.0,0.0,0.65
2810,56,Female,Bachelor's,Product,Senior,9,0,6547,41,28,0,7,4,3,2,2,8,1,1,727.44,3.111,4.1,2.5,0.161,0.5
2811,29,Female,Bachelor's,Operations,Junior,8,3,2221,76,4,1,1,5,4,3,2,1,8,2,277.62,0.5,8.444,3.5,0.276,0.15
2812,37,Male,Bachelor's,Finance,Manager,3,3,11584,104,26,4,1,4,4,4,2,1,0,2,3861.33,8.667,26.0,4.0,0.081,0.15
2813,57,Male,Bachelor's,Sales,Junior,0,0,2569,69,1,2,6,0,3,5,7,6,0,3,2569000000.0,1000000.0,69.0,4.0,0.0,0.65
2814,51,Female,Bachelor's,Sales,Senior,0,0,7009,110,27,0,11,6,4,3,4,1,0,1,7009000000.0,27000000.0,110.0,3.5,0.0,0.25
2815,39,Female,Bachelor's,Operations,Lead,7,7,7478,15,4,0,6,5,5,3,4,8,6,1,1068.29,0.571,1.875,4.0,0.179,0.6
2816,23,Male,Bachelor's,Operations,Manager,4,1,8569,68,4,1,3,4,4,2,1,6,4,1,2142.25,1.0,13.6,3.0,0.174,0.35
2817,34,Female,High School,Engineering,Lead,6,1,9080,52,9,5,1,0,5,3,4,5,3,2,1513.33,1.5,7.429,4.0,0.176,0.45
2818,25,Female,Bachelor's,HR,Mid,1,1,4817,44,8,0,2,1,3,3,6,6,0,2,4817.0,8.0,22.0,3.0,0.04,0.6
2819,47,Female,Bachelor's,Marketing,Mid,3,2,4763,50,2,4,1,5,4,4,2,4,3,2,1587.67,0.667,12.5,4.0,0.064,0.3
2820,46,Non-binary,Master's,Engineering,Mid,6,2,6354,97,29,0,6,6,5,3,4,1,0,3,1059.0,4.833,13.857,4.0,0.13,0.25
2821,51,Female,Bachelor's,Marketing,Junior,3,1,2766,5,23,1,1,6,3,3,7,7,3,1,922.0,7.667,1.25,3.0,0.059,0.7
2822,32,Male,Bachelor's,Sales,Junior,4,0,2631,32,6,0,7,7,5,4,9,10,4,3,657.75,1.5,6.4,4.5,0.125,0.95
2823,28,Female,Master's,Marketing,Lead,7,5,9412,78,23,0,1,7,2,5,2,9,0,3,1344.57,3.286,9.75,3.5,0.25,0.55
2824,52,Female,Bachelor's,HR,Senior,1,0,6229,14,11,5,6,2,5,3,8,4,1,1,6228.99,11.0,7.0,4.0,0.019,0.6
2825,31,Male,High School,Engineering,Senior,0,0,8304,13,4,3,1,4,3,4,6,4,0,2,8304000000.0,4000000.0,13.0,3.5,0.0,0.5
2826,34,Male,Bachelor's,Support,Manager,3,0,8588,38,14,8,2,5,2,3,8,9,2,2,2862.67,4.667,9.5,2.5,0.088,0.85
2827,52,Male,Bachelor's,Operations,Senior,0,0,4408,62,21,0,3,6,5,5,2,4,0,3,4408000000.0,21000000.0,62.0,5.0,0.0,0.3
2828,28,Female,Master's,Support,Senior,7,3,6527,4,22,0,0,3,3,4,1,10,2,2,932.43,3.143,0.5,3.5,0.25,0.55
2829,57,Female,Bachelor's,HR,Senior,6,0,6556,115,9,1,11,5,1,4,7,4,5,1,1092.67,1.5,16.429,2.5,0.105,0.55
2830,41,Female,Master's,Product,Junior,10,5,3228,89,2,7,3,3,2,1,9,8,3,1,322.8,0.2,8.091,1.5,0.244,0.85
2831,25,Female,High School,HR,Mid,5,3,4140,111,27,1,2,4,4,4,9,4,2,3,828.0,5.4,18.5,4.0,0.2,0.65
2832,28,Female,Bachelor's,Product,Manager,0,0,12174,80,25,2,7,0,5,4,2,9,0,3,12174000000.0,25000000.0,80.0,4.5,0.0,0.55
2833,22,Male,Bachelor's,Engineering,Manager,1,0,11714,106,26,1,8,3,2,3,4,8,0,2,11713.99,26.0,53.0,2.5,0.045,0.6
2834,34,Male,Bachelor's,Operations,Lead,8,0,8404,110,1,0,2,5,4,3,1,5,1,1,1050.5,0.125,12.222,3.5,0.235,0.3
2835,43,Male,Bachelor's,HR,Mid,0,0,3622,51,4,14,10,7,3,4,7,9,0,2,3622000000.0,4000000.0,51.0,3.5,0.0,0.8
2836,42,Male,Bachelor's,Support,Lead,5,0,7257,15,12,3,0,5,4,4,2,8,4,2,1451.4,2.4,2.5,4.0,0.119,0.5
2837,43,Female,Bachelor's,Product,Junior,7,7,3300,98,5,7,0,6,2,1,4,10,5,1,471.43,0.714,12.25,1.5,0.163,0.7
2838,49,Female,Bachelor's,Operations,Junior,2,1,2450,37,9,5,3,7,3,4,2,4,0,1,1225.0,4.5,12.333,3.5,0.041,0.3
2839,30,Male,Bachelor's,Finance,Mid,1,1,5185,52,22,3,1,3,3,3,1,4,1,1,5184.99,22.0,26.0,3.0,0.033,0.25
2840,47,Female,Master's,Finance,Mid,4,2,4504,86,4,0,2,1,4,2,7,1,4,1,1126.0,1.0,17.2,3.0,0.085,0.4
2841,30,Female,Bachelor's,Finance,Mid,9,7,4517,76,16,5,1,6,5,4,6,4,8,3,501.89,1.778,7.6,4.5,0.3,0.5
2842,36,Male,Bachelor's,Marketing,Mid,1,1,4478,96,2,0,2,1,4,3,2,8,1,1,4478.0,2.0,48.0,3.5,0.028,0.5
2843,31,Male,High School,HR,Junior,14,14,2669,92,16,2,6,1,2,3,4,5,5,2,190.64,1.143,6.133,2.5,0.452,0.45
2844,45,Male,Bachelor's,Engineering,Mid,4,1,4401,52,16,4,3,3,4,3,3,6,3,2,1100.25,4.0,10.4,3.5,0.089,0.45
2845,29,Male,Master's,Support,Senior,24,3,5918,45,21,7,23,3,4,4,3,4,15,3,246.58,0.875,1.8,4.0,0.828,0.35
2846,45,Female,Bachelor's,Engineering,Senior,0,0,7683,97,24,5,6,5,2,3,3,5,0,2,7683000000.0,24000000.0,97.0,2.5,0.0,0.4
2847,37,Male,Master's,Marketing,Junior,0,0,2574,97,24,5,1,4,2,5,4,10,0,3,2574000000.0,24000000.0,97.0,3.5,0.0,0.7
2848,47,Male,Bachelor's,Engineering,Mid,8,8,4691,90,22,0,1,4,3,3,1,8,1,2,586.37,2.75,10.0,3.0,0.17,0.45
2849,48,Female,Master's,Product,Senior,10,1,7147,14,11,2,1,0,4,4,1,9,5,2,714.7,1.1,1.273,4.0,0.208,0.5
2850,58,Non-binary,High School,Finance,Mid,2,2,5483,58,1,0,7,7,4,3,7,3,0,1,2741.5,0.5,19.333,3.5,0.034,0.5
2851,25,Male,Master's,Support,Mid,6,0,3762,49,15,6,0,3,4,4,5,10,3,3,627.0,2.5,7.0,4.0,0.24,0.75
2852,45,Male,Bachelor's,HR,Senior,10,9,6010,8,24,15,1,6,3,4,3,4,5,1,601.0,2.4,0.727,3.5,0.222,0.35
2853,40,Male,Bachelor's,Engineering,Manager,0,0,12313,25,4,1,9,7,3,3,9,1,0,1,12313000000.0,4000000.0,25.0,3.0,0.0,0.5
2854,57,Male,Bachelor's,Engineering,Junior,4,2,3408,2,18,0,4,6,5,3,5,5,2,1,852.0,4.5,0.4,4.0,0.07,0.5
2855,31,Male,Bachelor's,Sales,Mid,9,1,4785,99,17,3,1,7,3,3,10,4,8,3,531.67,1.889,9.9,3.0,0.29,0.7
2856,46,Female,PhD,Sales,Mid,2,0,4548,46,7,9,0,4,5,1,3,6,2,1,2274.0,3.5,15.333,3.0,0.043,0.45
2857,39,Male,Bachelor's,Sales,Senior,1,1,7626,4,18,4,7,4,4,3,9,6,0,3,7625.99,18.0,2.0,3.5,0.026,0.75
2858,40,Male,Bachelor's,HR,Junior,7,4,2742,61,13,0,8,1,2,4,1,10,4,2,391.71,1.857,7.625,3.0,0.175,0.55
2859,57,Female,Bachelor's,Finance,Junior,2,1,3124,83,20,18,1,1,4,4,9,6,1,3,1562.0,10.0,27.667,4.0,0.035,0.75
2860,31,Male,Bachelor's,Operations,Mid,0,0,4189,83,20,8,2,6,5,3,5,3,0,3,4189000000.0,20000000.0,83.0,4.0,0.0,0.4
2861,54,Male,Bachelor's,Finance,Manager,16,16,12255,4,29,0,7,6,3,3,6,7,2,1,765.94,1.812,0.235,3.0,0.296,0.65
2862,26,Male,Master's,Support,Senior,4,1,5801,9,10,12,5,1,5,1,2,3,2,1,1450.25,2.5,1.8,3.0,0.154,0.25
2863,56,Non-binary,Bachelor's,Finance,Senior,8,4,8295,79,1,2,6,2,3,3,8,6,8,1,1036.87,0.125,8.778,3.0,0.143,0.7
2864,55,Male,Master's,HR,Lead,8,8,8628,62,2,2,2,7,4,4,3,10,2,3,1078.5,0.25,6.889,4.0,0.145,0.65
2865,54,Female,Bachelor's,Product,Junior,0,0,2806,24,17,3,9,4,5,4,1,1,0,2,2806000000.0,17000000.0,24.0,4.5,0.0,0.1
2866,42,Female,Bachelor's,Product,Lead,0,0,8821,43,22,8,1,1,5,3,7,8,0,2,8821000000.0,22000000.0,43.0,4.0,0.0,0.75
2867,38,Male,Master's,HR,Senior,1,0,5811,24,29,5,0,1,4,3,3,7,0,2,5810.99,29.0,12.0,3.5,0.026,0.5
2868,43,Non-binary,Bachelor's,Sales,Mid,1,1,5030,29,3,0,4,3,4,4,4,9,1,3,5029.99,3.0,14.5,4.0,0.023,0.65
2869,58,Male,Bachelor's,Engineering,Lead,5,3,8669,13,17,15,3,6,1,3,5,3,3,1,1733.8,3.4,2.167,2.0,0.086,0.4
2870,36,Male,Bachelor's,Marketing,Lead,4,4,8640,85,12,0,7,5,3,3,1,8,2,2,2160.0,3.0,17.0,3.0,0.111,0.45
2871,56,Female,Bachelor's,Marketing,Lead,3,3,8613,42,24,6,0,1,3,4,9,2,0,2,2871.0,8.0,10.5,3.5,0.054,0.55
2872,49,Female,Bachelor's,Operations,Junior,1,0,2790,27,12,5,7,3,2,4,7,9,1,1,2790.0,12.0,13.5,3.0,0.02,0.8
2873,28,Female,Master's,Engineering,Manager,2,1,12683,93,20,1,1,0,3,3,2,1,2,2,6341.5,10.0,31.0,3.0,0.071,0.15
2874,53,Male,Bachelor's,Operations,Manager,3,0,8296,18,10,0,4,1,3,5,1,10,1,1,2765.33,3.333,4.5,4.0,0.057,0.55
2875,32,Male,Bachelor's,Sales,Mid,3,1,4143,101,7,10,0,5,5,3,2,7,1,2,1381.0,2.333,25.25,4.0,0.094,0.45
2876,31,Female,Master's,Operations,Junior,0,0,2204,41,10,2,3,3,4,4,3,10,0,3,2204000000.0,10000000.0,41.0,4.0,0.0,0.65
2877,30,Male,PhD,Engineering,Junior,5,4,3075,19,18,5,5,5,3,3,3,1,1,1,615.0,3.6,3.167,3.0,0.167,0.2
2878,35,Male,Bachelor's,Support,Manager,0,0,8467,98,22,3,1,1,5,4,8,6,0,3,8467000000.0,22000000.0,98.0,4.5,0.0,0.7
2879,34,Male,Bachelor's,Engineering,Senior,2,1,7178,85,6,6,0,0,3,5,5,1,1,1,3589.0,3.0,28.333,4.0,0.059,0.3
2880,46,Male,Bachelor's,Marketing,Mid,6,5,5018,78,7,3,3,1,4,3,9,4,1,3,836.33,1.167,11.143,3.5,0.13,0.65
2881,23,Female,Master's,Product,Mid,0,0,4518,10,28,1,7,3,4,4,3,7,0,2,4518000000.0,28000000.0,10.0,4.0,0.0,0.5
2882,56,Male,Master's,Sales,Mid,4,2,5200,53,17,2,1,0,2,4,6,2,0,2,1300.0,4.25,10.6,3.0,0.071,0.4
2883,28,Non-binary,Bachelor's,Support,Senior,2,0,6291,97,12,9,1,0,4,2,4,3,1,2,3145.5,6.0,32.333,3.0,0.071,0.35
2884,42,Male,Bachelor's,HR,Mid,0,0,4540,23,17,3,1,0,2,4,8,4,0,2,4540000000.0,17000000.0,23.0,3.0,0.0,0.6
2885,39,Female,Bachelor's,Support,Manager,1,0,8026,69,18,1,11,2,2,5,1,6,0,2,8025.99,18.0,34.5,3.5,0.026,0.35
2886,24,Male,Master's,Support,Senior,14,2,5817,16,14,13,1,3,3,4,4,9,13,2,415.5,1.0,1.067,3.5,0.583,0.65
2887,32,Male,Bachelor's,Operations,Senior,3,0,5451,27,11,7,0,2,5,3,7,4,3,3,1817.0,3.667,6.75,4.0,0.094,0.55
2888,45,Male,Master's,Marketing,Mid,29,13,4773,49,2,0,6,5,4,2,9,6,15,1,164.59,0.069,1.633,3.0,0.644,0.75
2889,40,Male,PhD,Operations,Junior,3,0,2481,94,21,34,4,0,4,3,1,7,2,3,827.0,7.0,23.5,3.5,0.075,0.4
2890,25,Female,High School,Operations,Mid,3,0,3996,99,1,5,0,2,4,2,8,4,1,2,1332.0,0.333,24.75,3.0,0.12,0.6
2891,47,Non-binary,Bachelor's,HR,Mid,2,0,3656,54,11,0,16,1,3,4,2,6,1,1,1828.0,5.5,18.0,3.5,0.043,0.4
2892,59,Female,Bachelor's,Sales,Junior,1,0,2068,72,2,1,3,2,4,2,4,3,0,1,2068.0,2.0,36.0,3.0,0.017,0.35
2893,53,Male,Bachelor's,Engineering,Manager,1,0,11164,9,16,5,2,4,3,3,4,5,0,1,11163.99,16.0,4.5,3.0,0.019,0.45
2894,57,Male,High School,Finance,Mid,2,0,5556,20,22,7,1,5,2,3,8,10,0,1,2778.0,11.0,6.667,2.5,0.035,0.9
2895,58,Male,High School,Operations,Junior,3,0,2399,57,3,1,9,0,4,3,2,4,3,1,799.67,1.0,14.25,3.5,0.052,0.3
2896,54,Female,Master's,Finance,Junior,1,1,2949,33,20,1,1,0,2,4,7,7,0,2,2949.0,20.0,16.5,3.0,0.019,0.7
2897,57,Female,Master's,Sales,Mid,1,1,4883,94,1,1,1,6,3,4,3,6,0,2,4883.0,1.0,47.0,3.5,0.018,0.45
2898,24,Female,Bachelor's,Finance,Manager,1,1,13576,92,21,4,0,7,5,1,9,7,0,2,13575.99,21.0,46.0,3.0,0.042,0.8
2899,30,Male,Bachelor's,Operations,Mid,2,1,4718,106,20,0,5,5,4,2,5,6,0,3,2359.0,10.0,35.333,3.0,0.067,0.55
2900,29,Female,Bachelor's,HR,Mid,5,5,3761,42,8,0,3,5,4,2,8,2,4,1,752.2,1.6,7.0,3.0,0.172,0.5
2901,54,Male,Master's,Finance,Senior,9,6,6043,10,19,5,3,3,3,3,5,7,4,1,671.44,2.111,1.0,3.0,0.167,0.6
2902,27,Female,Master's,Sales,Mid,1,0,5664,32,26,7,0,1,3,1,1,8,0,1,5663.99,26.0,16.0,2.0,0.037,0.45
2903,25,Female,Bachelor's,Sales,Junior,1,0,3373,57,1,3,4,6,4,4,9,7,1,2,3373.0,1.0,28.5,4.0,0.04,0.8
2904,34,Female,Bachelor's,Product,Junior,2,2,3183,45,29,2,5,5,4,3,10,4,0,3,1591.5,14.5,15.0,3.5,0.059,0.7
2905,23,Female,High School,Product,Mid,11,1,4546,60,26,2,1,6,4,5,7,4,4,3,413.27,2.364,5.0,4.5,0.478,0.55
2906,26,Male,High School,HR,Junior,0,0,2740,61,5,2,6,5,5,3,4,5,0,2,2740000000.0,5000000.0,61.0,4.0,0.0,0.45
2907,48,Female,Bachelor's,Finance,Junior,5,0,2967,0,1,16,1,6,5,3,7,9,2,2,593.4,0.2,0.0,4.0,0.104,0.8
2908,53,Male,Master's,Finance,Lead,3,0,9392,20,11,7,5,3,3,4,5,5,3,1,3130.67,3.667,5.0,3.5,0.057,0.5
2909,42,Female,Master's,Product,Junior,0,0,3404,61,21,1,0,5,5,4,10,2,0,3,3404000000.0,21000000.0,61.0,4.5,0.0,0.6
2910,29,Male,Bachelor's,Engineering,Senior,1,1,8396,63,9,2,3,2,4,4,9,5,1,1,8395.99,9.0,31.5,4.0,0.034,0.7
2911,59,Female,Master's,Marketing,Senior,1,1,5784,86,5,3,13,4,4,5,2,3,1,2,5783.99,5.0,43.0,4.5,0.017,0.25
2912,29,Female,Master's,Sales,Mid,10,9,4434,72,2,4,15,4,2,3,4,10,7,1,443.4,0.2,6.545,2.5,0.345,0.7
2913,24,Female,Bachelor's,Engineering,Mid,3,2,5774,55,13,3,1,4,4,4,6,8,2,2,1924.67,4.333,13.75,4.0,0.125,0.7
2914,24,Female,Bachelor's,Sales,Junior,4,0,2890,0,18,8,2,5,5,3,5,10,1,2,722.5,4.5,0.0,4.0,0.167,0.75
2915,43,Female,Master's,Support,Senior,4,3,5772,20,26,7,0,6,4,4,1,10,4,2,1443.0,6.5,4.0,4.0,0.093,0.55
2916,27,Female,Bachelor's,Support,Senior,5,4,6150,21,25,3,8,4,4,3,9,2,0,2,1230.0,5.0,3.5,3.5,0.185,0.55
