employee_id,age,gender,education_level,department,job_level,years_at_company,years_in_role,monthly_salary,training_hours_per_year,num_projects_completed,overtime_hours_per_month,absenteeism_days,certifications_earned,manager_rating,peer_rating,work_life_balance_score,job_satisfaction_score,last_promotion_years_ago,performance_score
2915,43,Female,Master's,Support,Senior,4,3,5772,20,26,7,0,6,4,4,1,10,4,2
2916,27,Female,Bachelor's,Support,Senior,5,4,6150,21,25,3,8,4,4,3,9,2,0,2
2917,23,Female,Master's,Engineering,Senior,3,0,7831,53,12,9,3,1,3,3,9,4,3,2
2918,44,Female,PhD,Support,Junior,0,0,2290,3,14,6,1,2,3,4,3,5,0,1
2919,23,Male,Master's,Product,Manager,2,2,7935,64,5,7,0,4,3,3,4,4,2,2
2920,59,Non-binary,Master's,Product,Junior,1,0,2984,50,27,15,11,0,3,3,4,5,1,2
2921,38,Female,Master's,Marketing,Mid,5,5,4709,73,24,1,3,5,4,3,10,10,4,3
2922,56,Female,Master's,Engineering,Mid,0,0,5205,62,10,1,1,2,3,4,8,4,0,3
2923,55,Male,Bachelor's,Sales,Junior,4,1,2621,14,20,10,1,1,4,5,6,3,4,2
2924,44,Male,High School,Finance,Mid,1,1,4479,115,2,7,1,4,3,4,2,1,0,1
2925,51,Female,Bachelor's,Sales,Senior,14,8,7564,35,4,13,3,1,3,4,4,4,14,1
2926,29,Male,Master's,Operations,Lead,2,0,8350,28,12,0,10,5,2,4,1,9,2,1
2927,43,Female,Bachelor's,Product,Lead,1,0,10712,51,11,4,7,4,5,2,3,1,0,1
2928,57,Male,High School,HR,Mid,12,11,3447,45,4,0,2,0,1,2,4,7,1,1
2929,26,Male,Bachelor's,HR,Senior,2,1,6149,68,11,3,7,2,1,4,8,3,2,2
2930,34,Female,Master's,Product,Junior,16,4,3037,28,9,0,2,6,5,3,3,8,1,2
2931,50,Female,PhD,Operations,Mid,0,0,4049,110,10,0,1,0,5,3,5,6,0,3
2932,52,Female,PhD,HR,Junior,1,1,2345,46,27,0,16,4,4,3,1,1,1,1
2933,37,Female,Bachelor's,Support,Mid,5,4,3620,90,6,4,1,3,1,4,4,10,5,2
2934,51,Male,Master's,Product,Mid,11,11,5650,24,15,2,1,7,3,3,2,5,9,1
2935,37,Female,Master's,HR,Mid,1,1,3369,79,10,0,18,2,5,4,4,8,1,1
2936,33,Male,Bachelor's,Product,Senior,13,9,9201,15,22,1,0,1,5,4,5,3,9,3
2937,38,Female,Bachelor's,Marketing,Lead,4,3,8714,99,21,0,5,4,4,4,3,4,2,3
2938,37,Female,Bachelor's,Finance,Mid,8,8,4978,88,6,14,10,0,3,5,6,7,4,2
2939,33,Male,Master's,Finance,Manager,2,2,12542,40,1,1,2,5,1,3,2,6,0,1
2940,29,Female,Bachelor's,Sales,Senior,1,0,5876,64,29,2,0,6,1,4,5,7,0,1
2941,41,Female,Bachelor's,Operations,Mid,12,12,3889,68,21,9,1,3,4,5,4,9,7,3
2942,24,Male,Master's,Product,Senior,13,2,7717,104,28,5,0,6,1,4,5,9,12,1
2943,37,Non-binary,Bachelor's,Engineering,Junior,3,3,3693,19,22,6,2,5,5,4,9,2,0,3
2944,51,Male,Bachelor's,Sales,Lead,0,0,8667,68,24,5,6,4,3,3,6,3,0,2
2945,44,Male,Bachelor's,Sales,Senior,0,0,7184,35,20,14,2,7,4,4,7,4,0,1
2946,49,Female,High School,Product,Manager,4,2,11272,92,21,1,2,1,3,2,8,6,3,2
2947,26,Female,Master's,Product,Senior,0,0,8192,111,4,22,3,0,4,5,9,5,0,3
2948,41,Female,Bachelor's,Sales,Lead,2,2,10168,97,23,8,3,2,2,4,5,6,0,3
2949,22,Female,Bachelor's,Sales,Senior,1,1,7559,57,26,4,7,3,4,5,8,8,1,3
2950,51,Female,Bachelor's,Finance,Mid,6,4,4959,47,22,5,1,4,4,4,2,2,1,2
2951,42,Female,Bachelor's,Engineering,Mid,0,0,5782,81,14,5,6,4,2,3,10,6,0,2
2952,41,Male,Bachelor's,Support,Mid,3,3,3966,1,20,0,3,4,5,1,9,9,0,3
2953,27,Male,Master's,Sales,Mid,4,2,4815,79,22,1,1,4,4,5,2,5,3,3
2954,43,Male,Master's,Support,Junior,4,0,2500,28,29,16,1,0,5,3,5,1,4,2
2955,39,Male,Master's,Finance,Lead,2,2,10549,96,20,3,1,2,5,3,6,8,2,3
2956,29,Female,Master's,Sales,Mid,1,1,4525,15,28,2,3,1,5,4,4,4,1,3
2957,53,Male,Bachelor's,HR,Manager,5,1,10198,34,8,7,1,3,2,3,8,8,5,3
2958,54,Male,Bachelor's,Sales,Lead,9,6,8374,110,11,3,10,6,2,4,10,4,3,2
2959,37,Male,Master's,Product,Senior,5,5,7091,61,15,0,3,7,5,3,3,8,0,3
2960,33,Female,Bachelor's,Operations,Manager,13,1,9325,106,19,6,10,4,4,4,5,9,9,3
2961,59,Female,Bachelor's,Operations,Mid,6,4,4134,105,8,6,0,5,3,5,2,5,2,1
2962,55,Female,Bachelor's,Sales,Lead,7,3,7261,80,13,0,1,4,4,3,3,5,2,3
2963,35,Female,Bachelor's,Marketing,Mid,0,0,4751,3,18,15,0,2,3,3,8,2,0,1
2964,57,Female,Bachelor's,HR,Mid,2,1,3013,112,22,1,1,2,4,3,5,9,1,3
2965,54,Female,PhD,Engineering,Mid,3,3,6887,67,24,3,7,7,5,5,3,4,1,3
2966,44,Male,Bachelor's,Sales,Mid,1,0,5271,50,17,0,0,0,4,3,5,3,0,1
2967,23,Female,Bachelor's,Support,Senior,3,0,5478,88,6,4,2,0,3,3,9,2,3,2
2968,42,Female,PhD,Engineering,Mid,1,1,5421,32,25,2,0,5,3,4,3,3,0,1
2969,23,Female,PhD,HR,Mid,5,1,4292,77,15,2,2,5,3,3,10,4,4,2
2970,48,Female,Bachelor's,Sales,Manager,3,3,9920,23,13,8,7,0,4,5,7,9,1,2
2971,30,Female,Bachelor's,Marketing,Senior,3,2,6688,74,26,0,3,3,3,5,8,6,3,3
2972,22,Female,Master's,Finance,Mid,20,16,4928,24,26,7,5,5,4,4,5,10,11,2
2973,32,Female,Master's,Marketing,Senior,2,1,6500,27,18,4,1,0,4,4,3,5,2,2
2974,24,Male,Master's,Product,Senior,2,1,7954,6,11,21,11,4,4,2,6,9,1,1
2975,44,Female,Master's,Marketing,Manager,1,1,8740,112,13,4,4,0,5,4,3,8,1,3
2976,47,Male,Master's,Support,Mid,11,10,3764,35,1,0,2,6,4,4,9,6,9,1
2977,25,Female,Bachelor's,Finance,Junior,3,0,3049,9,18,0,2,3,3,3,2,3,0,1
2978,39,Female,Master's,Product,Mid,4,4,5275,112,5,10,10,0,4,3,3,7,0,2
2979,27,Male,Bachelor's,Finance,Mid,0,0,4892,35,6,9,3,0,4,5,7,10,0,3
2980,56,Female,Master's,Operations,Lead,3,0,8817,94,1,2,4,4,3,3,10,6,1,2
2981,43,Male,Bachelor's,Finance,Mid,1,0,4823,82,7,4,2,5,4,4,8,8,1,3
2982,36,Female,High School,Sales,Manager,6,6,10781,17,27,3,1,4,2,1,5,6,6,1
2983,43,Male,Bachelor's,Engineering,Mid,8,1,6119,112,4,17,5,6,3,3,5,10,7,1
2984,58,Female,Bachelor's,Operations,Manager,6,1,9507,5,9,14,3,6,5,4,5,4,2,1
2985,33,Male,Bachelor's,Operations,Junior,6,4,2553,91,15,20,2,7,5,3,4,10,3,3
2986,59,Female,Bachelor's,Engineering,Lead,3,0,10192,6,6,10,3,4,4,4,9,7,3,1
2987,39,Male,Bachelor's,Support,Manager,6,4,9692,101,25,12,0,0,4,3,6,7,6,3
2988,56,Female,Master's,Operations,Manager,2,1,9336,11,17,1,6,4,5,3,8,8,0,3
2989,51,Female,High School,Finance,Junior,5,1,3385,40,20,8,11,2,5,5,8,2,2,3
2990,45,Non-binary,Master's,Marketing,Junior,1,0,2597,113,18,6,8,1,4,4,5,6,0,3
2991,51,Female,Master's,HR,Senior,0,0,5712,62,22,16,1,1,4,5,9,3,0,3
2992,35,Female,Master's,Support,Junior,2,2,2402,97,4,4,2,4,3,5,2,8,1,2
2993,27,Male,Bachelor's,Finance,Junior,3,3,2908,24,9,0,6,5,2,5,8,4,1,1
2994,24,Male,PhD,Product,Junior,1,1,3318,80,14,4,3,3,3,5,3,4,0,2
2995,37,Male,Bachelor's,Product,Mid,6,3,3786,52,3,5,3,6,4,1,7,2,2,1
2996,28,Female,High School,Marketing,Mid,0,0,4377,32,1,1,10,4,5,5,9,6,0,2
2997,35,Female,Bachelor's,Support,Junior,1,1,2146,86,27,2,3,5,5,2,5,6,0,3
2998,30,Male,High School,Support,Junior,6,4,2010,72,29,4,2,4,2,1,8,1,4,1
2999,36,Female,PhD,Marketing,Mid,2,2,4132,5,11,2,0,0,4,2,4,8,1,1
3000,42,Female,Bachelor's,Support,Senior,6,4,5302,61,1,2,0,6,2,3,1,3,2,1
